,id,distancia_metro
3643,14561405,0.0
3644,945003,0.0
3645,5181841,0.0
3646,16698594,0.0
3647,16404363,0.0
3648,6574016,0.0
3649,3383663,0.0
3650,11291470,0.0
3651,16928722,0.0
3652,13717999,0.0
3653,15749137,0.0
3654,12213770,0.0
3655,15695879,0.0
3656,11057201,0.0
3657,8051359,0.0
3658,11571096,0.0
3659,6873780,0.0
3660,4340227,0.0
3661,17606703,0.0
3662,16082473,0.0
3663,5012393,0.0
3664,17804306,0.0
3665,14606893,0.0
3666,6797319,0.0
3667,17793244,0.0
3668,1149636,0.0
3669,17335032,0.0
3670,5665566,0.0
3671,3390394,0.0
3672,15337778,0.0
3673,11604203,0.0
3674,11980267,0.0
3675,11998974,0.0
3676,13628646,0.0
3677,5832510,0.0
3678,13677539,0.0
3679,17932814,0.0
3680,17919682,0.0
3681,15549757,0.0
3682,14324719,0.0
3683,15508286,0.0
3684,316711,0.0
3685,6270483,0.0
3686,2270560,0.0
3687,7305025,0.0
3688,1859879,0.0
3689,861685,0.0
3690,7436606,0.0
3691,16473932,0.0
3692,6643468,0.0
3693,15231056,0.0
3694,440596,0.0
3695,13909121,0.0
3696,13614692,0.0
3697,8758216,0.0
3698,8203469,0.0
3699,16856718,0.0
3700,16257091,0.0
3701,13509266,0.0
3702,2085407,0.0
3703,17741678,0.0
3704,13310405,0.0
3705,761015,0.0
3706,8005812,0.0
3707,924771,0.0
3708,16760094,0.0
3709,887754,0.0
3710,15962408,0.0
3711,8350653,0.0
3712,9293663,0.0
3713,10460250,0.0
3714,16254070,0.0
3715,17683041,0.0
3716,16305394,0.00184927489604
3717,2676170,0.0
3718,7338979,0.0
3719,15261375,0.0
3720,5758979,0.0
3721,15964100,0.0
3722,16881356,0.0
3723,17391472,0.0
3724,13074367,0.0
3725,8916973,0.0
3726,3982671,0.0
3727,17725231,0.0
3728,14580793,0.0
3729,7632308,0.0
3730,16974614,0.0
3731,6542642,0.002149315086
3732,14883020,0.0
3733,14388312,0.0
3734,8563507,0.0
3735,17959795,0.0
3736,6475132,0.0
3737,4176704,0.0
3738,1197704,0.0
3739,17847533,0.0
3740,11286775,0.0
3741,17568223,0.0
3742,7059693,0.0
3743,15203351,0.0
3744,4189810,0.0
3745,12793954,0.0
3746,15728951,0.0
3747,6663211,0.0
3748,14703033,0.0
3749,12195116,0.0
3750,14497321,0.0
3751,5402360,0.0
3752,8808916,0.0
3753,7106676,0.0
3754,2947570,0.0
3755,15592951,0.0
3756,3307831,0.0
3757,16059967,0.0
3758,795472,0.0
3759,15764004,0.00243882181466
3760,3754554,0.0
3761,7748488,0.0
3762,11159258,0.0
3763,16569048,0.0
3764,583038,0.0
3765,13923066,0.0
3766,17207898,0.0
3767,2203734,0.0
3768,7673930,0.0
3769,1638499,0.0
3770,16146747,0.0
3771,5693866,0.0
3772,1717189,0.0
3773,3162781,0.0
3774,11438763,0.0
3775,4684370,0.0
3776,16459720,0.0
3777,4015291,0.0
3778,15895803,0.0
3779,16178503,0.0
3780,15068266,0.0
3781,13896922,0.0
3782,11834280,0.0
3783,26571,0.0
3784,11809379,0.0
3785,3776849,0.0
3786,16361241,0.0
3787,16954427,0.0
3788,9690816,0.0
3789,17859453,0.0
3790,15086384,0.0
3791,6720085,0.0
3792,15158024,0.0
3793,12984954,0.0
3794,6980797,0.0
3795,899831,0.0
3796,16385083,0.0
3797,919430,0.0
3798,15319164,0.0
3799,17376348,0.0
3800,2963086,0.0
3801,5159286,0.0
3802,6565412,0.0
3803,1014778,0.0
3804,6818064,0.0
3805,4329851,0.0
3806,11645634,0.0
3807,8651165,0.0
3808,17018332,0.0
3809,12107436,0.0
3810,18088122,0.0
3811,18004737,0.0
3812,633682,0.0
3813,16104855,0.0
3814,9101331,0.0
3815,17904831,0.0
3816,14585649,0.0
3817,2144017,0.0
3818,761095,0.0
3819,13213701,0.0
3820,17743798,0.0
3821,7400337,0.0
3822,15042485,0.0
3823,924876,0.0
3824,10899497,0.0
3825,7050862,0.0
3826,11797917,0.0
3827,16851847,0.0
3828,6423447,0.0
3829,14189231,0.0018649852051
3830,11455398,0.0
3831,4944403,0.0
3832,1597463,0.0
3833,15038755,0.0
3834,11097549,0.0
3835,12852604,0.0
3836,1464712,0.0
3837,13634752,0.0
3838,14945353,0.0
3839,15053823,0.0
3840,14608191,0.0
3841,17194879,0.0
3842,847273,0.0
3843,17409160,0.0
3844,823377,0.0
3845,13931847,0.00185002140859
3846,17073563,0.0
3847,14742344,0.0
3848,5872562,0.0
3849,17165540,0.0
3850,13681214,0.0
3851,9001573,0.0
3852,14245105,0.0
3853,11255895,0.0
3854,409534,0.0
3855,552183,0.0
3856,3811701,0.0
3857,16613138,0.0
3858,6346925,0.0
3859,12878396,0.0
3860,2760065,0.0
3861,2122970,0.0
3862,11313107,0.0
3863,17762660,0.0
3864,4153874,0.0
3865,12760488,0.0
3866,17816772,0.0
3867,18030238,0.0
3868,16014357,0.0
3869,11956758,0.0
3870,8739500,0.0
3871,13343704,0.0
3872,14961697,0.0
3873,17783659,0.0
3874,17563895,0.0
3875,3892058,0.0
3876,8127341,0.0
3877,12040227,0.0
3878,13728226,0.0
3879,4478796,0.0
3880,10464745,0.0
3881,16721056,0.00265429996569
3882,14129710,0.0
3883,15929441,0.0
3884,15267880,0.0
3885,9254444,0.0
3886,3601198,0.0
3887,10531558,0.0
3888,12867870,0.0
3889,16094640,0.0
3890,15474775,0.0
3891,17343259,0.0
3892,17210478,0.0
3893,18102388,0.0
3894,4153909,0.0
3895,13151721,0.0
3896,11672889,0.0
3897,952618,0.0
3898,1338318,0.0
3899,11030139,0.0
3900,18033542,0.0
3901,17630803,0.0
3902,4722435,0.0
3903,8394827,0.0
3904,16119061,0.0
3905,11752363,0.0
3906,2212450,0.0
3907,7710206,0.0
3908,13763107,0.0
3909,1267238,0.0
3910,17947473,0.0
3911,5668662,0.0
3912,11600132,0.0
3913,16291069,0.0
3914,17209655,0.0
3915,12495506,0.0
3916,17695237,0.0
3917,4794738,0.0
3918,15124267,0.0
3919,177500,0.0
3920,8899850,0.0
3921,7650492,0.0
3922,15898462,0.0
3923,1075749,0.0
3924,17985748,0.0
3925,15263013,0.0
3926,13328359,0.0
3927,17050183,0.0
3928,16122151,0.0
3929,471261,0.0
3930,13233572,0.0
3931,10899865,0.0
3932,13024612,0.0
3933,369233,0.0
3934,14837481,0.0
3935,16697242,0.0
3936,18036000,0.0
3937,16390482,0.0
3938,1627847,0.0
3939,12104876,0.0
3940,10651585,0.0
3941,2190927,0.0
3942,13346561,0.0
3943,7818234,0.0
3944,16786976,0.0
3945,1158261,0.0
3946,6023081,0.0
3947,13314452,0.0
3948,12982507,0.0
3949,15441502,0.0
3950,11054582,0.0
3951,5794968,0.0
3952,6432904,0.0
3953,14326171,0.0
3954,15266377,0.0
3955,9294338,0.0
3956,1359249,0.0
3957,4155100,0.0
3958,16301517,0.0
3959,3811638,0.0
3960,7499359,0.0
3961,1834083,0.0
3962,15126556,0.0
3963,15406763,0.0
3964,17615804,0.0
3965,4223513,0.0
3966,1788674,0.0
3967,10758145,0.0
3968,13284206,0.0
3969,15267108,0.0
3970,832102,0.0
3971,9537747,0.0
3972,16660180,0.0
3973,261959,0.0
3974,13228889,0.0
3975,9733941,0.0
3976,17041402,0.0
3977,772967,0.0
3978,16811997,0.0
3979,10146929,0.0
3980,12951126,0.0
3981,15815848,0.0
3982,10006010,0.0
3983,6961269,0.0
3984,9149900,0.0
3985,817184,0.0
3986,5363575,0.0
3987,1685502,0.0
3988,13884958,0.0
3989,7512252,0.0
3990,9410650,0.0
3991,11688399,0.0
3992,10768881,0.0
3993,3610581,0.0
3994,136048,0.0
3995,7758395,0.0
3996,17520638,0.0
3997,6724903,0.0
3998,925339,0.0
3999,16909270,0.0
4000,14973532,0.0
4001,15597222,0.0
4002,14089330,0.0
4003,3187702,0.0
4004,17074266,0.0
4005,16779929,0.0
4006,16433113,0.0
4007,16659094,0.0
4008,14752527,0.0
4009,12908786,0.0
4010,11221806,0.0
4011,11155957,0.0
4012,17337781,0.0
4013,6498310,0.0
4014,12103786,0.0
4015,12242112,0.0
4016,12128522,0.0
4017,15506458,0.0
4018,11495159,0.00198044145131
4019,14177112,0.0
4020,14838378,0.0
4021,11676766,0.0
4022,16712619,0.0
4023,13489730,0.0
4024,482122,0.0
4025,5626505,0.0
4026,15122503,0.0
4027,14018401,0.0
4028,18055157,0.0
4029,8514786,0.0
4030,10667186,0.000963158929778
4031,12358350,0.0
4032,14082176,0.0
4033,6533950,0.00253621122681
4034,12085741,0.0
4035,16686992,0.0
4036,5938004,0.0
4037,5850532,0.0
4038,8896193,0.0
4039,13427441,0.0
4040,13768235,0.0
4041,2162875,0.0
4042,14258706,0.0
4043,12240324,0.0
4044,7187970,0.0
4045,5179956,0.0
4046,9639826,0.0
4047,12322438,0.0
4048,13812037,0.0
4049,17925616,0.0
4050,16250528,0.0
4051,14567517,0.0
4052,16332853,0.0
4053,3097553,0.0
4054,13732915,0.0
4055,15912945,0.0
4056,6654288,0.0
4057,10845864,0.0
4058,6982668,0.0
4059,677013,0.0
4060,40916,0.00136685438163
4061,15369122,0.0
4062,3567597,0.0
4063,6549290,0.0
4064,3621872,0.0
4065,17745856,0.0
4066,17454237,0.0
4067,13484201,0.0
4068,6595600,0.0
4069,3962279,0.0
4070,9838814,0.0
4071,8315932,0.0
4072,4788357,0.0
4073,17526921,0.0
4074,449218,0.0
4075,4469675,0.0
4076,6412588,0.0
4077,17604612,0.0
4078,3658451,0.0
4079,1026242,0.0
4080,774008,0.0
4081,16299322,0.0
4082,5308735,0.0
4083,17976347,0.0
4084,5548216,0.0
4085,10965655,0.0
4086,7684727,0.0
4087,13144801,0.0
4088,7064273,0.0
4089,5313221,0.0
4090,16162365,0.0
4091,16721089,0.0
4092,14852941,0.0
4093,15986705,0.0
4094,127819,0.0
4095,17462012,0.0
4096,982584,0.0
4097,5455206,0.0
4098,10725160,0.0
4099,15345037,0.0
4100,229664,0.0
4101,17261189,0.0
4102,3651327,0.0
4103,16738705,0.0
4104,13126174,0.0
4105,13732593,0.0
4106,11439080,0.0
4107,17633803,0.0
4108,13514454,0.0
4109,9694272,0.0
4110,11083903,0.0
4111,12204859,0.0
4112,6287397,0.0
4113,14232900,0.0
4114,15539547,0.0
4115,17804636,0.0
4116,10493296,0.0
4117,8684336,0.0
4118,15098637,0.0
4119,16286535,0.0
4120,13560157,0.0
4121,6092276,0.0
4122,4731001,0.0
4123,8569433,0.0
4124,376638,0.0
4125,15574995,0.0
4126,12676978,0.0
4127,9913988,0.0
4128,15923244,0.0
4129,10147041,0.0
4130,16310522,0.0
4131,4413738,0.0
4132,14937541,0.0
4133,9040890,0.0
4134,12581090,0.0
4135,6554204,0.0
4136,4273342,0.0
4137,15167127,0.0
4138,10699176,0.0
4139,16768927,0.0
4140,10063734,0.0
4141,896291,0.0
4142,16785648,0.0
4143,11095680,0.0
4144,8421375,0.0
4145,191375,0.0
4146,3058631,0.0
4147,6915384,0.0
4148,12381763,0.0
4149,3738662,0.0
4150,2355635,0.0
4151,5717758,0.0
4152,3536734,0.0
4153,18070750,0.00316375951132
4154,8128423,0.0
4155,32134,0.0
4156,11504109,0.0
4157,7446385,0.0
4158,14166000,0.0
4159,5819112,0.0
4160,16889439,0.0
4161,15561890,0.0
4162,8878745,0.0
4163,1007532,0.0
4164,6670156,0.0
4165,14136377,0.0
4166,12996844,0.0
4167,1186878,0.0
4168,16883258,0.0
4169,9493091,0.0
4170,10189892,0.0
4171,7321181,0.0
4172,3211626,0.0
4173,3046856,0.0
4174,12274487,0.0
4175,16199847,0.0
4176,16472683,0.0
4177,6936094,0.0
4178,7272682,0.0
4179,14600555,0.0
4180,13249877,0.0
4181,2484622,0.0
4182,18056565,0.0
4183,16363243,0.0
4184,13553635,0.0
4185,801113,0.0
4186,17811768,0.0
4187,13634172,0.0
4188,13481512,0.0
4189,15674852,0.0
4190,15298292,0.0
4191,15901397,0.0
4192,8160944,0.0
4193,6568756,0.0
4194,6010490,0.0
4195,9609003,0.0
4196,1786233,0.0
4197,17953975,0.0
4198,13946968,0.0
4199,12145984,0.0
4200,18002677,0.0
4201,337209,0.0
4202,15251392,0.0
4203,6299647,0.0
4204,12260626,0.0
4205,5132570,0.0
4206,3413779,0.0
4207,14853284,0.0
4208,15309861,0.0
4209,9604122,0.00178390530741
4210,15313394,0.0
4211,4224519,0.0
4212,13390757,0.0
4213,16683741,0.0
4214,10758197,0.0
4215,11458807,0.0
4216,13477810,0.0
4217,17120956,0.0
4218,176827,0.0
4219,17957621,0.0
4220,12670680,0.0
4221,11690390,0.0
4222,11884950,0.0
4223,1858255,0.0
4224,12617010,0.0
4225,12679457,0.0
4226,12160470,0.00260984434014
4227,1057560,0.0
4228,6048936,0.0
4229,14773056,0.0
4230,542401,0.0
4231,5564929,0.0
4232,4400498,0.0
4233,4058513,0.0
4234,13554456,0.0
4235,6448034,0.000575607632493
4236,2514952,0.00239932385924
4237,16788860,0.0
4238,9804604,0.0
4239,1160005,0.0
4240,16852774,0.0
4241,14667406,0.0
4242,18048209,0.0
4243,17074874,0.0
4244,5063884,0.0
4245,17615698,0.0
4246,3277613,0.0
4247,15022029,0.0
4248,9274906,0.0
4249,10440775,0.0
4250,16991904,0.0
4251,12269003,0.0
4252,13233904,0.0
4253,9764128,0.0
4254,10028808,0.0
4255,14347695,0.0
4256,13780991,0.0
4257,15098468,0.0022898957245
4258,6009025,0.00249381455133
4259,13568723,0.0
4260,14837459,0.0
4261,10539504,0.0
4262,10642583,0.0
4263,5258528,0.0
4264,18084538,0.0
4265,9902616,0.0
4266,15404978,0.0
4267,781665,0.0
4268,16424987,0.0
4269,1162707,0.0
4270,17133646,0.0
4271,6558301,0.0
4272,13811808,0.0
4273,9292715,0.0
4274,5313949,0.0
4275,16791225,0.0
4276,16609155,0.0
4277,11132020,0.0
4278,17186995,0.0
4279,8916915,0.0
4280,12332982,0.0
4281,15241162,0.0
4282,8550478,0.0
4283,15479867,0.0
4284,8151047,0.0
4285,4317754,0.0
4286,17563726,0.0
4287,13120503,0.0
4288,7047428,0.0
4289,17751153,0.0
4290,10562282,0.0
4291,751530,0.0
4292,17006923,0.0
4293,13037516,0.0
4294,15136826,0.0
4295,5264948,0.0
4296,17491882,0.0
4297,15023895,0.0
4298,6615853,0.0
4299,1208662,0.0
4300,9148443,0.0
4301,5043875,0.0
4302,11240529,0.0
4303,13741896,0.0
4304,6243382,0.0
4305,313581,0.0
4306,13323993,0.0
4307,4587450,0.0
4308,17772989,0.0
4309,16896722,0.0
4310,5099527,0.0
4311,12454145,0.0
4312,4846291,0.0
4313,11611126,0.0
4314,17923397,0.0
4315,14846899,0.0
4316,225489,0.0
4317,1694297,0.0
4318,17047018,0.0
4319,13074368,0.0
4320,16907395,0.0
4321,15373245,0.0
4322,11943083,0.0
4323,11964123,0.0
4324,18053613,0.0
4325,11550638,0.0
4326,13536899,0.0
4327,7846216,0.0
4328,16286152,0.0
4329,14226958,0.0
4330,609801,0.0
4331,7239928,0.00187019903692
4332,8418514,0.0
4333,424008,0.0
4334,11174086,0.0
4335,16656191,0.0
4336,13713852,0.0
4337,13935272,0.0
4338,2816988,0.0
4339,13623143,0.0
4340,13669483,0.0
4341,12378071,0.0
4342,9288851,0.0
4343,9896133,0.0
4344,15303372,0.0
4345,16867707,0.0
4346,12723390,0.0
4347,16675905,0.0
4348,17925363,0.0
4349,211444,0.0
4350,6292606,0.0
4351,17914341,0.0
4352,9357475,0.0
4353,15746364,0.0
4354,9214640,0.0
4355,2684767,0.0
4356,2842858,0.0
4357,7015977,0.0
4358,17621531,0.0
4359,5063957,0.0
4360,36044,0.0
4361,5505197,0.0
4362,607466,0.0
4363,16091016,0.0
4364,16243242,0.0
4365,16601321,0.0
4366,16841195,0.0
4367,13966451,0.0
4368,14852766,0.0
4369,3670488,0.0
4370,6406098,0.0
4371,4972573,0.0
4372,14202089,0.0
4373,12337944,0.0
4374,17955075,0.0
4375,902946,0.0
4376,671660,0.0
4377,9757508,0.0
4378,16821953,0.0
4379,8543292,0.00103553586576
4380,17494079,0.0
4381,8514837,0.0026400065774
4382,17540293,0.0
4383,3184859,0.0
4384,11577545,0.0
4385,15483258,0.0
4386,18049992,0.0
4387,9936104,0.0
4388,12797510,0.0
4389,15281754,0.0
4390,17784109,0.0
4391,1804431,0.0
4392,12510206,0.0
4393,15427486,0.0
4394,17454279,0.0
4395,14416601,0.0
4396,14113692,0.0
4397,17511097,0.0
4398,17947723,0.0
4399,4295344,0.0
4400,2954196,0.0
4401,12930203,0.00201492264941
4402,16970352,0.0
4403,17617503,0.0
4404,840517,0.0
4405,13384536,0.00119685202365
4406,8841663,0.0
4407,17631598,0.0
4408,14346639,0.0
4409,13622671,0.0
4410,5788320,0.0
4411,12560698,0.00167177192213
4412,14352156,0.0
4413,12245333,0.0
4414,8768116,0.0
4415,5642057,0.0
4416,14463058,0.0
4417,14660403,0.00196618344674
4418,13681097,0.0
4419,17948019,0.0
4420,18038564,0.0
4421,16266024,0.0
4422,14470875,0.0
4423,15782455,0.0
4424,5639157,0.0
4425,5291844,0.0
4426,7559567,0.0
4427,7017678,0.0
4428,6053092,0.0
4429,17489489,0.0
4430,13389130,0.0
4431,16040928,0.0
4432,1731209,0.0
4433,17785165,0.0
4434,15657388,0.0
4435,5921249,0.0
4436,17019062,0.0
4437,8045284,0.000560769518596
4438,18064736,0.0
4439,17503925,0.00203673860217
4440,13456650,0.0
4441,12779596,0.0
4442,15461423,0.0
4443,11708452,0.0
4444,6769374,0.0
4445,14411168,0.0
4446,13969282,0.0
4447,4156219,0.0
4448,17914268,0.0
4449,17900105,0.0
4450,6797552,0.0
4451,7845373,0.0
4452,8469941,0.0
4453,7737075,0.0
4454,15137019,0.0
4455,4015137,0.0
4456,12065949,0.0
4457,8528189,0.0
4458,2099212,0.00339903840432
4459,17804639,0.0
4460,427407,0.00210931359749
4461,16944511,0.0
4462,2698131,0.0
4463,537234,0.0
4464,7583119,0.00229684826459
4465,15048977,0.0
4466,2415481,0.0
4467,15376574,0.0
4468,17235126,0.0
4469,10852802,0.0
4470,9903465,0.0
4471,11290145,0.0
4472,378899,0.0
4473,12589570,0.000884441385841
4474,17846933,0.0
4475,10419747,0.0
4476,12090014,0.0
4477,2336618,0.0
4478,15609430,0.0
4479,6891783,0.0
4480,8184461,0.0
4481,17811741,0.0
4482,3681786,0.0
4483,15505941,0.0
4484,17071309,0.0
4485,7512059,0.0
4486,15096814,0.00100196978144
4487,377151,0.0
4488,4837902,0.0
4489,16980216,0.0
4490,1266877,0.0
4491,16022202,0.0
4492,5353419,0.0
4493,8894850,0.0
4494,7540743,0.0
4495,577563,0.0
4496,8098548,0.0
4497,11648578,0.000657861242132
4498,13555923,0.0
4499,12803367,0.0
4500,17261765,0.000871982453868
4501,14180814,0.0
4502,970485,0.0
4503,16434293,0.0
4504,9280377,0.0
4505,5478365,0.0
4506,17541730,0.0
4507,16025541,0.0
4508,16451814,0.0
4509,17837649,0.0
4510,12577119,0.0
4511,18039870,0.0
4512,9606598,0.0
4513,9247312,0.0
4514,13440524,0.0
4515,16360014,0.0
4516,6559560,0.0
4517,17787904,0.0
4518,2704829,0.0
4519,17628751,0.0
4520,12129751,0.0
4521,10118816,0.0
4522,3139788,0.0
4523,13940202,0.0
4524,9441870,0.0
4525,9752728,0.0
4526,12922339,0.0
4527,7926723,0.0
4528,16248184,0.0
4529,17553971,0.0
4530,647891,0.0
4531,15705280,0.0
4532,17618211,0.0
4533,17382595,0.0
4534,1996086,0.00116831373261
4535,12289947,0.0
4536,13098796,0.0
4537,16566112,0.00136094154199
4538,8713274,0.0
4539,14777703,0.0
4540,16362057,0.0
4541,15236268,0.0
4542,14084900,0.0
4543,8335074,0.0
4544,17761385,0.0
4545,14245241,0.0
4546,17605703,0.0
4547,11426903,0.0
4548,1256570,0.0
4549,716246,0.0
4550,2887919,0.0
4551,16686088,0.0
4552,10361784,0.0
4553,16316869,0.0
4554,1910871,0.0
4555,296331,0.0
4556,2711470,0.0
4557,2235176,0.0
4558,17838351,0.0
4559,10845135,0.0
4560,8348530,0.0
4561,14909549,0.0
4562,4073554,0.0
4563,13149529,0.0
4564,14745545,0.0
4565,12050912,0.0
4566,4347246,0.0
4567,8659526,0.0
4568,16305644,0.0
4569,16663360,0.0
4570,17886112,0.0
4571,17535577,0.0
4572,10362376,0.0
4573,6720118,0.0
4574,12479635,0.0
4575,17619544,0.0
4576,11026861,0.0
4577,12807691,0.0
4578,15245318,0.0
4579,13694719,0.0
4580,5923936,0.0
4581,1634818,0.0
4582,11000536,0.0
4583,17568038,0.0
4584,14061691,0.0
4585,406341,0.0
4586,17417658,0.0
4587,15907327,0.0
4588,1039454,0.0
4589,12689879,0.0
4590,12878869,0.0
4591,13196254,0.0
4592,4266974,0.0
4593,12986689,0.0
4594,354692,0.0
4595,1926557,0.0
4596,16295252,0.0
4597,8877861,0.0
4598,6588037,0.0
4599,1695083,0.0
4600,3599098,0.0
4601,11527252,0.0
4602,6669701,0.0
4603,12621485,0.0
4604,3255468,0.0
4605,16403148,0.0
4606,12009265,0.0
4607,13853136,0.0
4608,5892262,0.0
4609,5270749,0.0
4610,7763389,0.0
4611,4656142,0.0
4612,18019822,0.0
4613,6071026,0.0
4614,14136180,0.0
4615,15416020,0.0
4616,10715621,0.0
4617,17076430,0.0
4618,12195464,0.0
4619,13534487,0.0
4620,16712007,0.0
4621,13994578,0.0
4622,15782241,0.0
4623,17494953,0.0
4624,17745823,0.0
4625,17051495,0.00215850882125
4626,18018327,0.0
4627,6041881,0.0
4628,6997848,0.0
4629,14701802,0.0
4630,962975,0.0
4631,15726431,0.0
4632,2188662,0.0
4633,2144000,0.0
4634,8858668,0.0
4635,14965685,0.0
4636,15544673,0.0
4637,12568311,0.0
4638,10509732,0.0
4639,12869712,0.0
4640,1203151,0.0
4641,3296584,0.0
4642,16390073,0.0
4643,2711676,0.0
4644,15350014,0.0
4645,15496371,0.0
4646,14411443,0.0
4647,4153802,0.0
4648,3755204,0.0
4649,11664318,0.0
4650,15195970,0.0
4651,17324690,0.0
4652,17314641,0.0
4653,15897830,0.0
4654,7816085,0.0
4655,5866505,0.00286313169495
4656,14037364,0.0
4657,102091,0.0
4658,17502840,0.0
4659,14778088,0.0
4660,13342986,0.0
4661,4780153,0.0
4662,16688957,0.0
4663,196197,0.0
4664,13827516,0.0
4665,1758858,0.0
4666,5748394,0.0
4667,18066435,0.00171169632651
4668,12926111,0.0
4669,1359886,0.0
4670,13517599,0.00281196884073
4671,2362731,0.0
4672,5009358,0.0
4673,14310370,0.0
4674,15667563,0.0
4675,10914190,0.0
4676,18029942,0.00183996714849
4677,8753004,0.0
4678,3832234,0.0
4679,7022019,0.00225352532994
4680,12298555,0.0
4681,17620313,0.0
4682,7524816,0.0
4683,16234950,0.0
4684,5506449,0.0
4685,6008221,0.0
4686,3046083,0.0
4687,14099990,0.0
4688,17020361,0.0
4689,16827722,0.00287565433328
4690,14503436,0.0
4691,13726000,0.0
4692,3046879,0.0
4693,14233164,0.0
4694,10713340,0.0
4695,13311646,0.0
4696,3143400,0.0
4697,17671936,0.0
4698,11031434,0.0
4699,7785467,0.0
4700,1362092,0.0
4701,13219477,0.0
4702,6035803,0.0
4703,10987392,0.0
4704,14605938,0.0
4705,13755327,0.0
4706,14435426,0.0
4707,1882845,0.0
4708,13297510,0.0
4709,12807973,0.0
4710,12617430,0.0
4711,13893039,0.0
4712,15407681,0.0
4713,10170248,0.0
4714,13125667,0.0
4715,15452140,0.0
4716,12749767,0.0
4717,13966094,0.0
4718,13535942,0.0
4719,6617552,0.0
4720,7845618,0.0
4721,16696959,0.0
4722,5256603,0.0
4723,14780389,0.0
4724,15402169,0.0
4725,17144623,0.00253424182075
4726,8530533,0.0
4727,16210994,0.0
4728,15250538,0.0
4729,868025,0.0
4730,11043638,0.0
4731,12796420,0.0
4732,3310463,0.0
4733,7614328,0.0
4734,16183675,0.0
4735,665546,0.0
4736,5336454,0.0
4737,6951548,0.0
4738,15491143,0.0
4739,12643066,0.0
4740,15331684,0.0
4741,4602729,0.0
4742,11468248,0.0
4743,2441722,0.0
4744,9734480,0.0
4745,12196696,0.0
4746,4068852,0.0
4747,18070452,0.0
4748,18051264,0.0
4749,18071417,0.0
4750,14521034,0.0
4751,12303494,0.0
4752,10182596,0.0
4753,3827423,0.00365799038735
4754,9804971,0.0
4755,4592672,0.0
4756,16152839,0.0
4757,1128626,0.0
4758,12216217,0.0
4759,13893850,0.0
4760,1811287,0.0
4761,4315001,0.0
4762,7855853,0.0
4763,17498031,0.0
4764,15336831,0.0
4765,2977509,0.0
4766,5247899,0.0
4767,13630804,0.0
4768,9605576,0.0
4769,15607646,0.0
4770,17564726,0.0
4771,13970404,0.0
4772,17133030,0.00204570936477
4773,12866986,0.0
4774,6043569,0.00370189995205
4775,8724942,0.0
4776,6895291,0.0
4777,15595392,0.0
4778,13404513,0.0
4779,8789125,0.0
4780,16516528,0.0
4781,14736236,0.0
4782,9693714,0.0
4783,15209435,0.0
4784,14072755,0.0
4785,13304944,0.0
4786,11490773,0.0
4787,17330064,0.0
4788,6244644,0.0
4789,13828104,0.0
4790,16656926,0.0
4791,16974076,0.0
4792,15576214,0.0
4793,6161577,0.00267166906614
4794,2572249,0.0
4795,14647341,0.0
4796,1868069,0.0
4797,16818439,0.0
4798,2774846,0.0
4799,17301555,0.0
4800,4394265,0.0
4801,7817036,0.0
4802,5285115,0.0
4803,13598039,0.0
4804,5677523,0.0
4805,17426368,0.0
4806,17763237,0.0
4807,9676463,0.0
4808,3861185,0.0
4809,11864191,0.0
4810,16234394,0.0
4811,9884691,0.0
4812,2538950,0.0
4813,4334255,0.0
4814,15195804,0.0
4815,11354583,0.0
4816,14800288,0.0
4817,9287576,0.0
4818,4402508,0.0
4819,405786,0.0
4820,7050987,0.0
4821,7262344,0.0
4822,14835141,0.0
4823,2247751,0.0
4824,14278803,0.0
4825,14997760,0.0
4826,11101932,0.0
4827,15224818,0.0
4828,864488,0.0
4829,4693520,0.0
4830,15638499,0.0
4831,7487035,0.0
4832,14054796,0.0
4833,3855044,0.0
4834,1354944,0.0
4835,656520,0.0
4836,15036212,0.0
4837,17328265,0.0
4838,8364069,0.0
4839,4741144,0.0
4840,15197323,0.0
4841,6283743,0.0
4842,14289750,0.0
4843,18087363,0.0
4844,15232455,0.0
4845,17542987,0.00280821448967
4846,17789734,0.0
4847,751527,0.0
4848,3613370,0.0
4849,5429605,0.0
4850,15054873,0.0
4851,12351834,0.0
4852,17102478,0.0
4853,15394619,0.0
4854,16517730,0.0
4855,2714802,0.0
4856,14164411,0.0
4857,14569493,0.0
4858,9521636,0.0
4859,4729208,0.0
4860,11041074,0.0
4861,13313141,0.0
4862,7562216,0.0
4863,12066653,0.0
4864,13851008,0.0
4865,10762830,0.0
4866,6980381,0.0
4867,6084543,0.0
4868,12867405,0.0
4869,11819155,0.0
4870,16416864,0.0
4871,12689384,0.0
4872,215377,0.0
4873,17776165,0.0
4874,5327404,0.0
4875,16076728,0.0
4876,13023714,0.0
4877,6597408,0.0
4878,1005240,0.0
4879,4232561,0.0
4880,3428746,0.0
4881,14807932,0.0
4882,705891,0.00301694410887
4883,5111331,0.0
4884,15354191,0.0
4885,1710892,0.0
4886,18092575,0.0
4887,17525120,0.0
4888,798091,0.0
4889,5617122,0.0
4890,17459613,0.0
4891,1500875,0.0
4892,17138460,0.0
4893,17472936,0.0
4894,16446730,0.0
4895,17934425,0.0
4896,5063329,0.0
4897,13180380,0.0
4898,6789078,0.000647545384772
4899,5047800,0.0
4900,2059355,0.0
4901,15792514,0.0
4902,5611639,0.0
4903,13483371,0.0
